id,group,aritfact
7205,org.apache.nifi,nifi-nar-provider-service
7206,org.apache.nifi,nifi-nar-provider-service-api
7207,org.apache.nifi,nifi-mock
7208,org.apache.nifi,nifi-nar-provider-processors
7209,org.apache.nifi,nifi-nar-provider-service-nar
7210,org.apache.nifi,nifi-nar-provider-processors-nar
7211,org.apache.nifi,nifi-runtime-manifest
7212,org.apache.nifi,nifi-runtime-manifest-core
7213,org.apache.nifi,c2-protocol-component-api
7214,org.apache.nifi,nifi-assembly
7215,org.apache.nifi,nifi-flow-encryptor
7216,org.apache.nifi,nifi-single-user-utils
7217,org.apache.nifi,nifi-expression-language
7218,org.apache.nifi,nifi-properties-loader
7219,org.apache.nifi,nifi-kafka-connector-assembly
7220,org.apache.nifi,nifi-kafka-connector
7221,org.apache.nifi,nifi-nifi-example-processors
7222,${groupId},nifi-${artifactBaseName}-api
7223,${groupId},nifi-${artifactBaseName}-api-nar
7224,${groupId},nifi-${artifactBaseName}
7225,${groupId},nifi-${artifactBaseName}-processors
7226,org.apache.nifi,c2-client-api
7227,org.apache.nifi,c2-protocol-api
7228,org.apache.nifi,c2-client-base
7229,org.apache.nifi,c2-client-http
7230,org.apache.nifi,nifi-framework-core
7231,org.apache.groovy,groovy-cli-commons
7232,org.apache.nifi,nifi-security-kerberos
7233,org.glassfish.jersey.media,jersey-media-jaxb
7234,org.apache.nifi,nifi-web-api
7235,org.apache.nifi,nifi-toolkit-encrypt-config
7236,org.apache.nifi,nifi-dbcp-service-api
7237,org.apache.nifi,nifi-distributed-cache-client-service-api
7238,org.apache.nifi,nifi-file-resource-service-api
7239,org.apache.nifi,nifi-http-context-map-api
7240,org.apache.nifi,nifi-kerberos-user-service-api
7241,org.apache.nifi,nifi-key-service-api
7242,org.apache.nifi,nifi-lookup-service-api
7243,org.apache.nifi,nifi-oauth2-provider-api
7244,org.apache.nifi,nifi-proxy-configuration-api
7245,org.apache.nifi,nifi-record-sink-api
7246,org.apache.nifi,nifi-schema-registry-service-api
7247,org.apache.nifi,nifi-ssl-context-service-api
7248,org.apache.nifi,nifi-web-client-provider-api
7249,org.apache.nifi,nifi-deprecation-log
7250,org.apache.nifi,nifi-web-client
7251,org.apache.nifi,nifi-framework-core-api
7252,org.apache.nifi,nifi-data-provenance-utils
7253,org.apache.nifi,nifi-stateless-engine
7254,org.apache.nifi,nifi-framework-components
7255,org.apache.nifi,nifi-framework-nar-loading-utils
7256,org.apache.nifi,nifi-stateless-resources
7257,org.apache.nifi,nifi-distributed-cache-client-service
7258,org.apache.nifi,nifi-kerberos-credentials-service-api
7259,org.apache.nifi,nifi-mongodb-client-service-api
7260,org.apache.nifi,nifi-distributed-cache-protocol
7261,org.apache.nifi,nifi-distributed-cache-server
7262,org.apache.nifi,nifi-ssl-context-service
7263,org.apache.nifi,nifi-http-context-map
7264,org.apache.nifi,nifi-cassandra-services-api
7265,org.apache.nifi,nifi-volatile-provenance-repository
7266,org.apache.nifi,nifi-mock-record-utils
7267,org.apache.nifi,nifi-graph-processors
7268,org.apache.nifi,nifi-graph-client-service-api-nar
7269,org.apache.nifi,nifi-neo4j-cypher-service
7270,org.apache.nifi,nifi-graph-client-service-api
7271,org.apache.nifi,nifi-avro-record-utils
7272,org.apache.nifi,nifi-json-utils
7273,org.apache.groovy,groovy-dateutil
7274,org.apache.nifi,nifi-other-graph-services
7275,org.apache.nifi,nifi-graph-test-clients
7276,org.apache.nifi,nifi-record-path
7277,org.apache.nifi,nifi-record-serialization-services
7278,org.apache.nifi,nifi-kudu-processors
7279,org.apache.nifi,nifi-kudu-controller-service
7280,org.apache.nifi,nifi-hadoop-libraries-nar
7281,org.apache.nifi,nifi-hubspot-processors
7282,org.apache.nifi,nifi-web-client-provider-service
7283,org.apache.nifi,nifi-jolt-record-processors
7284,org.apache.nifi,nifi-asn1-services
7285,com.beanit,jasn1-compiler
7286,antlr,antlr
7287,org.apache.nifi,nifi-custom-ui-utilities
7288,org.apache.nifi,nifi-ui-extension
7289,org.apache.nifi,nifi-web-utils
7290,org.apache.nifi,nifi-framework-external-resource-utils
7291,org.apache.nifi,nifi-site-to-site-client
7292,org.apache.nifi,nifi-framework-cluster-protocol
7293,org.apache.nifi,nifi-framework-cluster
7294,org.apache.nifi,nifi-web-content-access
7295,org.apache.nifi,nifi-framework-nar-utils
7296,org.apache.nifi,nifi-site-to-site
7297,org.apache.nifi,nifi-framework-authorization
7298,org.apache.nifi,nifi-framework-authorization-providers
7299,org.apache.nifi,nifi-user-actions
7300,org.apache.nifi,nifi-administration
7301,org.apache.nifi,nifi-jetty
7302,org.apache.nifi,nifi-web-optimistic-locking
7303,org.apache.nifi,nifi-web-security
7304,org.apache.nifi,nifi-documentation
7305,org.apache.nifi,nifi-file-authorizer
7306,org.apache.nifi,nifi-shell-authorizer
7307,org.apache.nifi,nifi-authorizer
7308,org.apache.nifi,nifi-headless-server
7309,org.apache.nifi,nifi-mock-authorizer
7310,org.apache.nifi,nifi-socket-utils
7311,org.apache.nifi,nifi-security-cert
7312,org.apache.nifi,nifi-security-identity
7313,org.jetbrains.xodus,xodus-openAPI
7314,org.apache.nifi,nifi-framework-leader-election-shared
7315,org.apache.nifi,nifi-framework-zookeeper-leader-election
7316,org.apache.nifi,nifi-framework-cluster-zookeeper
7317,org.apache.nifi,nifi-schema-utils
7318,org.apache.nifi,nifi-repository-models
7319,org.apache.nifi,nifi-repository-encryption
7320,org.apache.nifi,nifi-write-ahead-log
7321,org.apache.nifi,nifi-flowfile-repo-serialization
7322,org.apache.nifi,nifi-persistent-provenance-repository
7323,org.apache.nifi,nifi-kubernetes-client
7324,org.apache.nifi,nifi-framework-kubernetes-leader-election
7325,org.apache.nifi,nifi-framework-kubernetes-state-provider
7326,org.apache.nifi,nifi-py4j-bridge
7327,org.apache.nifi,nifi-web-error
7328,org.apache.nifi,nifi-web-docs
7329,org.apache.nifi,nifi-web-content-viewer
7330,org.apache.nifi,nifi-web-ui
7331,org.springframework.security,spring-security-oauth2-core
7332,org.glassfish.jersey.ext,jersey-spring5
7333,org.apache.nifi,nifi-prometheus-utils
7334,org.apache.nifi,nifi-standard-prioritizers
7335,org.apache.calcite,calcite-avatica
7336,org.apache.parquet,parquet-hadoop-bundle
7337,org.apache.nifi,nifi-hive-services-api-nar
7338,org.apache.nifi,nifi-hive3-processors
7339,org.apache.nifi,nifi-hive-services-api
7340,org.apache.nifi,nifi-put-pattern
7341,org.apache.nifi,nifi-hadoop-record-utils
7342,org.eclipse.jetty.websocket,websocket-jetty-client
7343,org.apache.hadoop,hadoop-archives
7344,org.apache.nifi,nifi-hadoop-utils
7345,com.github.stephenc.findbugs,findbugs-annotations
7346,org.apache.nifi,nifi-kerberos-test-utils
7347,org.apache.nifi,nifi-hive-test-utils
7348,org.apache.hive.hcatalog,hive-hcatalog-server-extensions
7349,org.apache.nifi,nifi-kerberos-iaa-providers
7350,org.apache.nifi,nifi-jms-cf-service-nar
7351,org.apache.nifi,nifi-jms-processors
7352,org.apache.nifi,nifi-jms-cf-service
7353,javax.jms,javax.jms-api
7354,org.apache.nifi,nifi-hl7-processors
7355,org.apache.nifi,nifi-hl7-query-language
7356,org.apache.nifi,nifi-confluent-schema-registry-service
7357,org.apache.nifi,nifi-snmp-processors
7358,org.snmp4j,snmp4j-agent
7359,org.apache.nifi,nifi-ldap-iaa-providers
7360,com.twitter,twitter-api-java-sdk
7361,org.apache.nifi,nifi-twitter-processors
7362,org.apache.nifi,nifi-cassandra-processors
7363,org.apache.nifi,nifi-cassandra-services
7364,org.apache.nifi,nifi-cassandra-services-api-nar
7365,org.apache.nifi,nifi-cassandra-distributedmapcache-service
7366,org.apache.nifi,nifi-mongodb-processors
7367,org.apache.nifi,nifi-mongodb-services
7368,org.apache.nifi,nifi-mongodb-client-service-api-nar
7369,com.hierynomus,smbj
7370,org.apache.nifi,nifi-smb-client-api-nar
7371,org.apache.nifi,nifi-smb-smbj-client
7372,org.apache.nifi,nifi-smb-client-api
7373,org.apache.nifi,nifi-smb-smbj-common
7374,org.apache.nifi,nifi-listed-entity
7375,org.apache.nifi,nifi-smb-processors
7376,org.apache.nifi,nifi-websocket-services-api
7377,org.apache.nifi,nifi-websocket-services-api-nar
7378,org.apache.nifi,nifi-websocket-services-jetty
7379,org.apache.nifi,nifi-websocket-processors
7380,com.github.pjfanning,excel-streaming-reader
7381,org.apache.nifi,nifi-record-serialization-services-shared
7382,org.apache.nifi,nifi-poi-services
7383,org.apache.nifi,nifi-azure-services-api
7384,org.apache.nifi,nifi-metrics
7385,org.apache.nifi,nifi-reporting-utils
7386,org.apache.nifi,nifi-azure-processors
7387,org.apache.nifi,nifi-azure-reporting-task
7388,org.apache.nifi,nifi-azure-graph-authorizer
7389,org.apache.nifi,nifi-azure-services-api-nar
7390,org.apache.nifi,nifi-azure-parameter-providers
7391,org.apache.nifi,nifi-service-utils
7392,org.apache.nifi,nifi-resource-transfer
7393,com.azure,azure-storage-blob-cryptography
7394,com.microsoft.azure.kusto,kusto-data
7395,org.apache.nifi,nifi-proxy-configuration
7396,org.apache.nifi,nifi-file-resource-service
7397,com.microsoft.graph,microsoft-graph
7398,org.apache.nifi,nifi-single-user-iaa-providers
7399,org.apache.nifi,nifi-iceberg-processors
7400,org.apache.nifi,nifi-iceberg-services-api-nar
7401,org.apache.nifi,nifi-iceberg-services-api
7402,org.apache.nifi,nifi-iceberg-common
7403,org.apache.nifi,nifi-iceberg-services
7404,org.apache.iceberg,iceberg-data
7405,org.apache.iceberg,iceberg-orc
7406,org.apache.nifi,nifi-image-viewer
7407,org.apache.nifi,nifi-media-processors
7408,org.apache.tika,tika-parsers-standard-package
7409,org.apache.nifi,nifi-email-processors
7410,org.apache.nifi,nifi-parquet-processors
7411,org.apache.nifi,nifi-windows-event-log-processors
7412,org.mockito,mockito-subclass
7413,org.apache.nifi,nifi-salesforce-processors
7414,org.apache.nifi,nifi-json-record-utils
7415,org.apache.nifi,nifi-oauth2-provider-service
7416,org.apache.nifi,nifi-livy-controller-service-api-nar
7417,org.apache.nifi,nifi-livy-controller-service
7418,org.apache.nifi,nifi-livy-processors
7419,org.apache.nifi,nifi-livy-controller-service-api
7420,org.apache.nifi,nifi-datadog-reporting-task
7421,org.coursera,metrics-datadog
7422,com.splunk,splunk
7423,org.apache.nifi,nifi-splunk-processors
7424,org.apache.nifi,nifi-event-put
7425,org.apache.nifi,nifi-standard-processors
7426,org.apache.nifi,nifi-standard-reporting-tasks
7427,org.apache.nifi,nifi-standard-rules
7428,org.apache.nifi,nifi-standard-parameter-providers
7429,org.apache.nifi,nifi-standard-content-viewer
7430,org.apache.nifi,nifi-jolt-transform-json-ui
7431,com.yammer.metrics,metrics-ganglia
7432,io.github.rburgst,okhttp-digest
7433,net.sf.supercsv,super-csv
7434,com.fluenda,parcefone
7435,org.apache.nifi,nifi-standard-utils
7436,org.glassfish.jersey.test-framework.providers,jersey-test-framework-provider-inmemory
7437,org.apache.nifi,nifi-event-listen
7438,org.apache.nifi,nifi-event-transport
7439,org.apache.nifi,nifi-syslog-utils
7440,org.apache.nifi,nifi-flowfile-packager
7441,com.exceptionfactory.socketbroker,socketbroker
7442,org.apache.nifi,nifi-lookup-services
7443,org.apache.nifi,nifi-calcite-utils
7444,org.apache.nifi,nifi-database-utils
7445,org.apache.nifi,nifi-database-test-utils
7446,org.apache.nifi,nifi-beats-processors
7447,org.apache.nifi,nifi-hazelcast-services-api
7448,org.apache.nifi,nifi-hazelcast-services-api-nar
7449,org.apache.nifi,nifi-hazelcast-services
7450,org.apache.nifi,nifi-dropbox-services-api
7451,org.apache.nifi,nifi-dropbox-services-api-nar
7452,org.apache.nifi,nifi-dropbox-services
7453,org.apache.nifi,nifi-conflict-resolution
7454,org.apache.nifi,nifi-dropbox-processors
7455,org.apache.nifi,nifi-network-utils
7456,org.apache.nifi,nifi-network-processors
7457,org.apache.nifi,nifi-evtx-processors
7458,org.apache.nifi,nifi-gcp-services-api
7459,com.google.cloud,google-cloud-pubsublite
7460,com.tdunning,json
7461,com.google.cloud,google-cloud-vision
7462,org.apache.nifi,nifi-gcp-services-api-nar
7463,org.apache.nifi,nifi-gcp-processors
7464,org.apache.nifi,nifi-gcp-parameter-providers
7465,org.apache.nifi,nifi-opentelemetry-processors
7466,com.hubspot.jackson,jackson-datatype-protobuf
7467,io.opentelemetry.proto,opentelemetry-proto
7468,org.apache.nifi,nifi-geohash-processors
7469,ch.hsr,geohash
7470,org.apache.nifi,nifi-compress-processors
7471,org.apache.nifi,nifi-redis-extensions
7472,org.apache.nifi,nifi-redis-service-api-nar
7473,org.apache.nifi,nifi-redis-service-api
7474,org.apache.nifi,nifi-redis-utils
7475,org.apache.nifi,nifi-shopify-processors
7476,org.apache.nifi,nifi-hashicorp-vault-client-service-api
7477,org.apache.nifi,nifi-hashicorp-vault-parameter-value-provider
7478,org.apache.nifi,nifi-hashicorp-vault-client-service-api-nar
7479,org.apache.nifi,nifi-hashicorp-vault-parameter-provider
7480,org.apache.nifi,nifi-hashicorp-vault-client-service
7481,org.apache.nifi,nifi-enrich-processors
7482,com.fasterxml.jackson.jr,jackson-jr-objects
7483,org.apache.nifi,nifi-influxdb-processors
7484,org.apache.nifi,nifi-atlas-reporting-task
7485,org.apache.atlas,atlas-client-v2
7486,org.apache.atlas,atlas-notification
7487,org.apache.nifi,nifi-prometheus-reporting-task
7488,org.apache.nifi,nifi-hbase-processors
7489,org.apache.nifi,nifi-hbase-client-service-api
7490,org.apache.nifi,nifi-hdfs-processors
7491,com.exceptionfactory.jagged,jagged-bom
7492,com.exceptionfactory.jagged,jagged-x25519
7493,com.exceptionfactory.jagged,jagged-framework
7494,com.exceptionfactory.jagged,jagged-api
7495,org.apache.nifi,nifi-cipher-processors
7496,org.apache.nifi,nifi-scripting-processors
7497,org.apache.groovy,groovy-json
7498,org.apache.groovy,groovy-jsr223
7499,org.apache.groovy,groovy-xml
7500,org.apache.nifi,nifi-iotdb-processors
7501,org.apache.nifi,nifi-registry-service
7502,org.apache.nifi,nifi-accumulo-processors
7503,org.apache.nifi,nifi-accumulo-services-api
7504,org.apache.nifi,nifi-accumulo-services
7505,org.apache.nifi,nifi-accumulo-services-api-nar
7506,org.apache.nifi,nifi-workday-processors
7507,org.apache.nifi,nifi-mqtt-processors
7508,com.hivemq,hivemq-mqtt-client
7509,org.apache.nifi,nifi-elasticsearch-processors
7510,org.apache.nifi,nifi-elasticsearch-restapi-processors
7511,org.apache.nifi,nifi-elasticsearch-client-service-api-nar
7512,org.apache.nifi,nifi-elasticsearch-client-service
7513,org.apache.nifi,nifi-elasticsearch-client-service-api
7514,org.apache.nifi,nifi-elasticsearch-test-utils
7515,org.apache.nifi,nifi-standard-record-utils
7516,org.apache.nifi,nifi-update-attribute-model
7517,org.apache.nifi,nifi-update-attribute-processor
7518,org.apache.nifi,nifi-update-attribute-ui
7519,org.apache.nifi,nifi-yandex-processors
7520,org.apache.nifi,nifi-pgp-service-api
7521,org.apache.nifi,nifi-pgp-test-utils
7522,org.apache.nifi,nifi-pgp-service
7523,org.apache.nifi,nifi-pgp-service-api-nar
7524,org.apache.nifi,nifi-pgp-processors
7525,org.apache.nifi,nifi-stateless-processor
7526,org.apache.nifi,nifi-update-attribute-nar
7527,net.snowflake,snowflake-ingest-sdk
7528,org.apache.nifi,nifi-dbcp-base
7529,org.apache.nifi,nifi-snowflake-services-api
7530,org.apache.nifi,nifi-snowflake-services
7531,org.apache.nifi,nifi-key-service
7532,org.apache.nifi,nifi-snowflake-processors
7533,org.apache.nifi,nifi-snowflake-services-api-nar
7534,org.apache.nifi,nifi-solr-processors
7535,org.apache.nifi,nifi-kerberos-user-service
7536,org.apache.nifi,nifi-schema-inference-utils
7537,de.siegmar,fastcsv
7538,net.java.dev.stax-utils,stax-utils
7539,org.apache.nifi,nifi-dbcp-service
7540,org.apache.nifi,nifi-hikari-dbcp-service
7541,org.apache.nifi,nifi-hbase_2-client-service
7542,org.apache.nifi,nifi-record-sink-service
7543,org.apache.nifi,nifi-kerberos-credentials-service
7544,org.apache.nifi,nifi-hadoop-dbcp-service
7545,org.apache.nifi,nifi-security-socket-ssl
7546,org.apache.nifi,nifi-groovyx-processors
7547,org.apache.groovy,groovy-sql
7548,org.apache.nifi,nifi-kafka-2-0-processors
7549,org.apache.nifi,nifi-kafka-2-6-processors
7550,org.apache.nifi,nifi-kafka-shared
7551,software.amazon.msk,aws-msk-iam-auth
7552,org.apache.nifi,nifi-amqp-processors
7553,org.apache.nifi,nifi-slack-processors
7554,com.slack.api,bolt-socket-mode
7555,org.apache.nifi,nifi-zendesk-processors
7556,org.apache.nifi,nifi-asana-processors
7557,org.apache.nifi,nifi-asana-services
7558,org.apache.nifi,nifi-asana-services-api
7559,com.asana,asana
7560,org.apache.nifi,nifi-asana-services-api-nar
7561,com.couchbase.client,core-io
7562,org.apache.nifi,nifi-couchbase-services-api
7563,org.apache.nifi,nifi-couchbase-services-api-nar
7564,org.apache.nifi,nifi-couchbase-processors
7565,com.github.palindromicity,simple-syslog-5424
7566,org.apache.nifi,nifi-aws-service-api
7567,org.apache.nifi,nifi-aws-abstract-processors
7568,com.amazonaws,aws-java-sdk-translate
7569,com.amazonaws,aws-java-sdk-polly
7570,com.amazonaws,aws-java-sdk-transcribe
7571,com.amazonaws,aws-java-sdk-textract
7572,org.apache.nifi,nifi-aws-service-api-nar
7573,org.apache.nifi,nifi-aws-processors
7574,org.apache.nifi,nifi-aws-parameter-providers
7575,org.apache.nifi,nifi-aws-parameter-value-providers
7576,org.apache.nifi,nifi-aws-schema-registry-service
7577,org.apache.nifi,nifi-cdc-mysql-processors
7578,org.apache.nifi,nifi-cdc-api
7579,org.apache.nifi,nifi-ranger-plugin
7580,org.apache.nifi,nifi-avro-processors
7581,org.apache.nifi,nifi-airtable-processors
7582,org.apache.nifi,nifi-box-services-api
7583,org.apache.nifi,nifi-box-services
7584,org.apache.nifi,nifi-box-services-api-nar
7585,org.apache.nifi,nifi-box-processors
7586,org.apache.nifi,nifi-flow-registry-client-services
7587,org.apache.nifi,nifi-site-to-site-reporting-task
7588,org.apache.nifi,nifi-jslt-processors
7589,org.apache.nifi,nifi-stateful-analysis-processors
7590,org.apache.nifi,nifi-sql-reporting-tasks
7591,org.apache.nifi.minifi,minifi-bootstrap
7592,org.apache.nifi.minifi,minifi-commons
7593,org.apache.nifi.minifi,minifi-commons-api
7594,org.apache.nifi.minifi,minifi-utils
7595,org.apache.nifi.minifi,minifi-framework
7596,org.apache.nifi.minifi,minifi-framework-core
7597,org.apache.nifi.minifi,minifi-resources
7598,org.apache.nifi.minifi,minifi-provenance-repository-nar
7599,org.apache.nifi.minifi,minifi-runtime
7600,org.apache.nifi.minifi,minifi-framework-api
7601,org.apache.nifi.minifi,minifi-framework-nar
7602,org.apache.nifi.minifi,minifi-standard-nar
7603,org.apache.nifi.minifi,minifi-server-nar
7604,org.apache.nifi.minifi,minifi-update-attribute-nar
7605,org.apache.nifi.minifi,minifi-docs
7606,org.apache.nifi.minifi,minifi-provenance-repositories
7607,org.apache.nifi,nifi-resources
7608,org.apache.nifi,nifi-docs
7609,org.apache.nifi,nifi-record-serialization-services-nar
7610,org.apache.nifi,nifi-dbcp-service-nar
7611,org.apache.nifi,nifi-distributed-cache-services-nar
7612,org.apache.nifi,nifi-proxy-configuration-nar
7613,org.apache.nifi,nifi-http-context-map-nar
7614,org.apache.nifi,nifi-oauth2-provider-nar
7615,org.apache.nifi,nifi-lookup-services-nar
7616,org.apache.nifi,nifi-registry-nar
7617,org.apache.nifi,nifi-ssl-context-service-nar
7618,org.apache.nifi,nifi-headless-server-nar
7619,org.apache.nifi,nifi-kerberos-credentials-service-nar
7620,org.apache.nifi,nifi-site-to-site-reporting-nar
7621,org.apache.nifi.minifi,minifi-toolkit-schema
7622,com.palantir.docker.compose,docker-compose-junit-jupiter
7623,org.apache.nifi.minifi,minifi-c2-integration-tests
7624,org.apache.nifi.minifi,minifi-toolkit-configuration
7625,org.apache.nifi.minifi,minifi-commons-framework
7626,org.apache.nifi,c2-client-service
7627,org.apache.nifi.minifi,minifi-server
7628,org.apache.nifi.minifi,minifi-c2-api
7629,org.apache.nifi.minifi,minifi-c2-provider-util
7630,org.apache.nifi.minifi,minifi-c2-cache-filesystem
7631,org.apache.nifi.minifi,minifi-c2-cache-s3
7632,org.apache.nifi.minifi,minifi-c2-provider-cache
7633,org.apache.nifi.minifi,minifi-c2-provider-delegating
7634,org.apache.nifi.minifi,minifi-c2-jetty
7635,org.glassfish.jersey.containers,jersey-container-jetty-http
7636,org.apache.nifi.minifi,minifi-c2-service
7637,org.apache.nifi,nifi-per-process-group-logging
7638,org.apache.nifi,nifi-key-service-nar
7639,org.apache.nifi,nifi-cipher-nar
7640,org.apache.nifi,nifi-datadog-nar
7641,org.apache.nifi,nifi-hadoop-nar
7642,org.apache.nifi,nifi-kafka-2-6-nar
7643,org.apache.nifi,nifi-confluent-platform-nar
7644,org.apache.nifi,nifi-poi-nar
7645,org.apache.nifi,nifi-kudu-nar
7646,org.apache.nifi,nifi-ldap-iaa-providers-nar
7647,org.apache.nifi,nifi-kerberos-iaa-providers-nar
7648,org.apache.nifi,nifi-single-user-iaa-providers-nar
7649,org.apache.nifi,nifi-hadoop-dbcp-service-nar
7650,org.apache.nifi,nifi-mongodb-nar
7651,org.apache.nifi,nifi-mongodb-services-nar
7652,org.apache.nifi,nifi-solr-nar
7653,org.apache.nifi,nifi-social-media-nar
7654,org.apache.nifi,nifi-language-translation-nar
7655,org.apache.nifi,nifi-enrich-nar
7656,org.apache.nifi,nifi-geohash-nar
7657,org.apache.nifi,nifi-aws-nar
7658,org.apache.nifi,nifi-prometheus-nar
7659,org.apache.nifi,nifi-network-processors-nar
7660,org.apache.nifi,nifi-avro-nar
7661,org.apache.nifi,nifi-couchbase-nar
7662,org.apache.nifi,nifi-hbase-nar
7663,org.apache.nifi,nifi-hl7-nar
7664,org.apache.nifi,nifi-hbase_2-client-service-nar
7665,org.apache.nifi,nifi-azure-nar
7666,org.apache.nifi,nifi-scripting-nar
7667,org.apache.nifi,nifi-groovyx-nar
7668,org.apache.nifi,nifi-elasticsearch-client-service-nar
7669,org.apache.nifi,nifi-elasticsearch-restapi-nar
7670,org.apache.nifi,nifi-email-nar
7671,org.apache.nifi,nifi-amqp-nar
7672,org.apache.nifi,nifi-splunk-nar
7673,org.apache.nifi,nifi-jms-processors-nar
7674,org.apache.nifi,nifi-cassandra-nar
7675,org.apache.nifi,nifi-cassandra-services-nar
7676,org.apache.nifi,nifi-mqtt-nar
7677,org.apache.nifi,nifi-opentelemetry-nar
7678,org.apache.nifi,nifi-snmp-nar
7679,org.apache.nifi,nifi-evtx-nar
7680,org.apache.nifi,nifi-slack-nar
7681,org.apache.nifi,nifi-smb-nar
7682,org.apache.nifi,nifi-smb-smbj-client-nar
7683,org.apache.nifi,nifi-windows-event-log-nar
7684,org.apache.nifi,nifi-websocket-services-jetty-nar
7685,org.apache.nifi,nifi-websocket-processors-nar
7686,org.apache.nifi,nifi-workday-processors-nar
7687,org.apache.nifi,nifi-gcp-nar
7688,org.apache.nifi,nifi-stateful-analysis-nar
7689,org.apache.nifi,nifi-cdc-mysql-nar
7690,org.apache.nifi,nifi-parquet-nar
7691,org.apache.nifi,nifi-pgp-nar
7692,org.apache.nifi,nifi-pgp-service-nar
7693,org.apache.nifi,nifi-redis-nar
7694,org.apache.nifi,nifi-asana-processors-nar
7695,org.apache.nifi,nifi-asana-services-nar
7696,org.apache.nifi,nifi-hazelcast-services-nar
7697,org.apache.nifi,nifi-kerberos-user-service-nar
7698,org.apache.nifi,nifi-jolt-record-nar
7699,org.apache.nifi,nifi-record-sink-service-nar
7700,org.apache.nifi,nifi-hashicorp-vault-nar
7701,org.apache.nifi,nifi-stateless-processor-nar
7702,org.apache.nifi,nifi-salesforce-nar
7703,org.apache.nifi,nifi-box-services-nar
7704,org.apache.nifi,nifi-box-nar
7705,org.apache.nifi,nifi-web-client-provider-service-nar
7706,org.apache.nifi,nifi-hubspot-nar
7707,org.apache.nifi,nifi-zendesk-nar
7708,org.apache.nifi,nifi-dropbox-processors-nar
7709,org.apache.nifi,nifi-dropbox-services-nar
7710,org.apache.nifi,nifi-airtable-nar
7711,org.apache.nifi,nifi-flow-registry-client-nar
7712,org.apache.nifi,nifi-shopify-nar
7713,org.apache.nifi,nifi-jslt-nar
7714,org.apache.nifi,nifi-framework-kubernetes-nar
7715,org.apache.nifi,nifi-image-viewer-nar
7716,org.apache.nifi,nifi-compress-nar
7717,org.apache.nifi,nifi-file-resource-service-nar
7718,org.apache.nifi,nifi-neo4j-cypher-service-nar
7719,org.apache.nifi,nifi-graph-nar
7720,org.apache.nifi,nifi-other-graph-services-nar
7721,org.apache.nifi,nifi-atlas-nar
7722,org.apache.nifi,nifi-hive3-nar
7723,org.apache.nifi,nifi-iotdb-nar
7724,org.apache.nifi,nifi-media-nar
7725,org.apache.nifi,nifi-sql-reporting-nar
7726,org.apache.nifi,nifi-accumulo-nar
7727,org.apache.nifi,nifi-accumulo-services-nar
7728,org.apache.nifi,nifi-ranger-nar
7729,org.apache.nifi,nifi-ranger-resources
7730,org.apache.nifi,nifi-asn1-nar
7731,org.apache.nifi,nifi-snowflake-services-nar
7732,org.apache.nifi,nifi-snowflake-processors-nar
7733,org.apache.nifi,nifi-iceberg-processors-nar
7734,org.apache.nifi,nifi-iceberg-services-nar
7735,com.ibeetl,beetl
7736,org.springframework,spring-mock
7737,com.cf,cf-framework-utils
7738,com.cf,cf-car-park-interface
7739,com.cf,cf-car-park-dao
7740,com.cf,cf-car-park-domain
7741,com.cf,cf-framework-common
7742,com.cf,cf-file-domain
7743,com.cf,cf-file-interface
7744,com.cf,cf-ucenter-auth
7745,com.cf,cf-file-dao
7746,com.cf,cf-framework-model
7747,com.cf,cf-sms-interface
7748,com.cf,cf-sms-domain
7749,com.cf,cf-sms-dao
7750,com.cf,cf-ucenter-interface
7751,com.cf,cf-ucenter-dao
7752,com.cf,cf-ucenter-domain
7753,org.springframework.cloud,spring-cloud-starter-security
7754,com.cf,cf-chat-interface
7755,com.cf,cf-chat-dao
7756,com.cf,cf-chat-domain
7757,org.jitsi,org.otr4j
7758,com.helger,dhcp4java
7759,com.google.http-client,google-http-client-assembly
7760,org.jitsi,ice4j
7761,org.jitsi,jitsi-utils
7762,org.jitsi,jitsi-xmpp-extensions
7763,org.jitsi,jitsi-lgpl-dependencies
7764,org.jmdns,jmdns
7765,org.jitsi,jmork
7766,org.opentelecoms.sip,sip-api-1.2
7767,org.opentelecoms.sdp,sdp-api
7768,org.opentelecoms.sdp,java-sdp-nist-bridge
7769,org.jitsi,jain-sip-ri-ossonly
7770,org.jxmpp,jxmpp-core
7771,org.osgi,org.osgi.service.cm
7772,org.igniterealtime.smack,smack-bosh
7773,org.igniterealtime.jbosh,jbosh
7774,org.minidns,minidns-core
7775,org.igniterealtime.smack,smack-debug
7776,org.igniterealtime.smack,smack-experimental
7777,org.igniterealtime.smack,smack-legacy
7778,org.igniterealtime.smack,smack-xmlparser-stax
7779,org.igniterealtime.smack,smack-sasl-javax
7780,org.igniterealtime.smack,smack-resolver-dnsjava
7781,org.jitsi,jnsapi
7782,org.jitsi,jmyspell-core
7783,org.jitsi,libjitsi
7784,org.jitsi,jitsi-android-osgi
7785,com.github.hypfvieh,dbus-java
7786,org.jitsi,irc-api
7787,${project.groupId},jitsi-util
7788,${project.groupId},jitsi-osgi-util
7789,${project.groupId},jitsi-desktoputil
7790,${project.groupId},service-resourcemanager
7791,${project.groupId},service-systray-service
7792,${project.groupId},service-browserlauncher
7793,${project.groupId},service-notification-service
7794,${project.groupId},service-ui-service
7795,${project.groupId},service-protocol
